dist_id,state,district,total_enroll,tcurelsc,current_sped_exp,state_sped_rev,federal_sped_rev,state_fed_sped_rev,state_rev_v92_adjusted,federal_rev_v92_adjusted,sped_enroll,sped_exp_pp,state_sped_rev_pp,federal_sped_rev_pp,state_fed_sped_rev_pp,sped_local_pp_obligation,state_sped_pct,federal_sped_pct,local_sped_pct,state_rev_no_sped,federal_rev_no_sped,current_exp_no_sped,state_no_sped_pct,federal_no_sped_pct,local_no_sped_pct,disproportionate,fy,cpi_multiplier,tcurelsc_adjusted,current_sped_exp_adjusted,state_sped_rev_adjusted,federal_sped_rev_adjusted,state_fed_sped_rev_adjusted,state_rev_v92_adjusted_real,federal_rev_v92_adjusted_real,sped_exp_pp_adjusted,state_sped_rev_pp_adjusted,federal_sped_rev_pp_adjusted,state_fed_sped_rev_pp_adjusted,sped_local_pp_obligation_adjusted
1742660,Illinois,Winchester CUSD 1,611,7942000,842000,21000,157000,178000,5731000,585000,113,7451.327433628318,185.84070796460176,1389.3805309734514,1575.2212389380531,5876.1061946902655,0.02494061757719715,0.18646080760095013,0.7885985748218527,5710000,428000,7100000,0.8042253521126761,0.06028169014084507,0.13549295774647885,TRUE,fy20,1.1650487890214984,9252817.482408741,980971.0803561017,24466.024569451467,182912.65987637526,207378.68444582672,6676894.609882208,681553.5415775765,8681.160003151343,216.51349176505724,1618.696105100666,1835.2095968657231,6845.9504062856195
1742690,Illinois,Windsor CUSD 1,371,4888000,139000,6000,35000,41000,2884000,553000,64,2171.875,93.75,546.875,640.625,1531.25,0.04316546762589928,0.2517985611510791,0.7050359712230216,2878000,518000,4749000,0.6060223204885239,0.10907559486207624,0.28490208464939987,TRUE,fy20,1.1650487890214984,5694758.4807370845,161941.78167398827,6990.292734128991,40776.70761575244,47767.00034988143,3360000.7075380017,644271.9803288886,2530.3403386560667,109.22332397076548,637.1360564961319,746.3593804668974,1783.9809581891693
1742720,Illinois,Winfield SD 34,311,6865000,592000,0,87000,87000,2456000,164000,58,10206.896551724138,0,1500,1500,8706.896551724138,0,0.14695945945945946,0.8530405405405406,2456000,77000,6273000,0.39151920930974016,0.01227482863063924,0.5962059620596206,TRUE,fy20,1.1650487890214984,7998059.936632587,689708.8831007271,0,101359.24464487037,101359.24464487037,2861359.8258368,191068.00139952573,11891.532467253915,0,1747.5731835322479,1747.5731835322479,10143.959283721668
1742790,Illinois,Winnebago CUSD 323,1340,21346000,1801000,27000,353000,380000,11136000,792000,221,8149.321266968326,122.17194570135749,1597.2850678733032,1719.4570135746606,6429.864253393665,0.0149916712937257,0.1960022209883398,0.7890061077179344,11109000,439000,19545000,0.5683806600153491,0.02246098746482476,0.4091583525198261,TRUE,fy20,1.1650487890214984,24869131.450452905,2098252.869027719,31456.317303580458,411262.2225245889,442718.5398281694,12973983.314543407,922718.6409050268,9494.356873428593,142.33627739176677,1860.9150340479137,2003.2513114396804,7491.105561988912
1742840,Illinois,Winnetka SD 36,1658,46426000,5939000,172000,707000,879000,11559000,729000,376,15795.212765957447,457.4468085106383,1880.3191489361704,2337.7659574468084,13457.446808510638,0.02896110456305775,0.11904361003535947,0.8519952854015828,11387000,22000,40487000,0.2812507718526935,5.4338429619384e-4,0.7182058438511126,TRUE,fy20,1.1650487890214984,54088555.07911209,6919224.757998679,200388.39171169774,823689.4938381994,1024077.8855498971,13466798.9522995,849320.5671966723,18402.193505315634,532.9478502970685,2190.6635474420195,2723.611397739088,15678.582107576545
1742900,Illinois,Winthrop Harbor SD 1,543,8414000,723000,88000,95000,183000,4427000,247000,89,8123.595505617977,988.7640449438202,1067.415730337079,2056.179775280899,6067.4157303370785,0.12171507607192254,0.1313969571230982,0.7468879668049793,4339000,152000,7691000,0.5641659082043947,0.01976335977116109,0.41607073202444417,TRUE,fy20,1.1650487890214984,9802720.510826888,842330.2744625434,102524.29343389186,110679.63495704235,213203.92839093422,5157670.988998174,287767.0508883101,9464.385106320713,1151.958353189796,1243.5914040117118,2395.549757201508,7068.835349119205
1742960,Illinois,Wolf Branch SD 113,720,9922000,458000,69000,120000,189000,4499000,351000,111,4126.126126126126,621.6216216216217,1081.081081081081,1702.7027027027027,2423.4234234234236,0.15065502183406113,0.26200873362445415,0.5873362445414847,4430000,231000,9464000,0.46808960270498734,0.02440828402366864,0.507502113271344,TRUE,fy20,1.1650487890214984,11559614.084671307,533592.3453718463,80388.3664424834,139805.8546825798,220194.2211250632,5241554.501807721,408932.1249465459,4807.13824659321,724.2195174998504,1259.5122043475658,1983.731721847416,2823.406524745794
1742990,Illinois,Shawnee CUSD 84,291,3799000,323000,3000,95000,98000,1303000,616000,63,5126.984126984127,47.61904761904762,1507.936507936508,1555.5555555555557,3571.4285714285716,0.00928792569659442,0.29411764705882354,0.6965944272445821,1300000,521000,3476000,0.3739930955120829,0.1498849252013809,0.4761219792865362,TRUE,fy20,1.1650487890214984,4426020.349492673,376310.758853944,3495.1463670644953,110679.63495704235,114174.78132410685,1518058.5720950125,717670.054037243,5973.186648475302,55.47851376292849,1756.8196024927356,1812.2981162556644,4160.8885322196375
1743020,Illinois,Wood Dale SD 7,1058,20755000,1623000,87000,271000,358000,8315000,880000,136,11933.823529411764,639.7058823529412,1992.6470588235295,2632.3529411764707,9301.470588235294,0.05360443622920517,0.16697473813924832,0.7794208256315465,8228000,609000,19132000,0.43006481287894627,0.0318314865147397,0.5381037006063141,TRUE,fy20,1.1650487890214984,24180587.6161412,1890874.1845818919,101359.24464487037,315728.2218248261,417087.46646969643,9687380.68071376,1025242.9343389187,13903.48665133744,745.2885635652233,2321.5310428296034,3066.8196063948267,10836.667044942613
1743050,Illinois,Wood River-Hartford ESD 15,705,10054000,1112000,27000,218000,245000,5300000,1114000,147,7564.625850340136,183.6734693877551,1482.9931972789116,1666.6666666666667,5897.959183673469,0.02428057553956834,0.1960431654676259,0.7796762589928058,5273000,896000,8942000,0.5896891075821964,0.1002012972489376,0.310109595168866,TRUE,fy20,1.1650487890214984,11713400.524822146,1295534.2533919062,31456.317303580458,253980.63600668666,285436.9533102671,6174758.581813942,1297864.3509699493,8813.158186339497,213.98855308558134,1727.759428616916,1941.7479817024976,6871.410204636999
1743110,Illinois,Woodland CCSD 50,5279,104191000,9335000,534000,724000,1258000,40466000,2733000,703,13278.805120910383,759.601706970128,1029.8719772403983,1789.4736842105262,11489.331436699857,0.05720407070166042,0.07755757900374934,0.8652383502945902,39932000,2009000,94856000,0.42097495150543984,0.02117947204183183,0.5578455764527284,TRUE,fy20,1.1650487890214984,121387598.37693894,10875730.445515689,622136.0533374802,843495.3232515649,1465631.376589045,47144864.296543956,3184078.340395755,15470.455825769115,884.9730488442108,1199.8510999311022,2084.824148775313,13385.631676993802
1743330,Illinois,Woodstock CUSD 200,6332,113538000,10875000,360000,1872000,2232000,58614000,4893000,848,12824.292452830188,424.52830188679246,2207.5471698113206,2632.0754716981132,10192.216981132076,0.03310344827586207,0.17213793103448277,0.7947586206896551,58254000,3021000,102663000,0.5674293562432424,0.02942637561731101,0.4031442681394466,TRUE,fy20,1.1650487890214984,132277309.4079229,12669905.580608796,419417.56404773943,2180971.333048245,2600388.8970959843,68288169.7197061,5700583.724682192,14940.926392227355,494.5961840185607,2571.9001568965155,3066.496340915076,11874.43005131228
1743380,Illinois,Worth SD 127,1089,15178000,1616000,77000,356000,433000,9721000,1398000,216,7481.481481481482,356.48148148148147,1648.148148148148,2004.6296296296296,5476.851851851852,0.04764851485148515,0.2202970297029703,0.7320544554455446,9644000,1042000,13562000,0.7111045568500222,0.07683232561569091,0.21206311753428692,TRUE,fy20,1.1650487890214984,17683110.519768305,1882718.8430587414,89708.75675465538,414757.36889165343,504466.1256463088,11325439.278077986,1628738.2070520548,8716.290940086767,415.3183183085897,1920.1730041280252,2335.491322436615,6380.799617650151
1743800,Illinois,Zeigler-Royalton CUSD 188,560,8013000,721000,6000,48000,54000,7040000,702000,122,5909.836065573771,49.18032786885246,393.44262295081967,442.62295081967216,5467.213114754099,0.00832177531206657,0.06657420249653259,0.9251040221914008,7034000,654000,7292000,0.964618760285244,0.08968732857926495,-0.05430608886450902,TRUE,fy20,1.1650487890214984,9335535.946429268,840000.1768845004,6990.292734128991,55922.341873031924,62912.634607160915,8201943.474711349,817864.2498930919,6885.247351512298,57.297481427286804,458.37985141829444,515.6773328455813,6369.570018666717
1743860,Illinois,Zion ESD 6,2483,42945000,3927000,170000,303000,473000,32652000,4205000,418,9394.736842105263,406.69856459330146,724.8803827751196,1131.578947368421,8263.157894736842,0.04329004329004329,0.07715813598166539,0.8795518207282913,32482000,3902000,39018000,0.8324875698395612,0.1000051258393562,0.06750730432108262,TRUE,fy20,1.1650487890214984,50033020.24452825,4575146.594487424,198058.29413365474,353009.783073514,551068.0772071688,38041173.05912997,4899030.157835401,10945.326781070393,473.8236701762075,844.5210121375933,1318.344682313801,9626.98209875659
1743890,Illinois,Zion-Benton Twp HSD 126,2489,50471000,5394000,369000,372000,741000,32561000,2530000,394,13690.355329949238,936.5482233502538,944.1624365482234,1880.7106598984772,11809.64467005076,0.06840934371523916,0.06896551724137931,0.8626251390433816,32192000,2158000,45077000,0.714155777891164,0.04787363844089003,0.2379705836679459,TRUE,fy20,1.1650487890214984,58801177.43070405,6284273.167981963,429903.00314893294,433398.14951599744,863301.1526649303,37935153.61932901,2947573.436224391,15949.931898431378,1091.1243734744492,1099.995303340095,2191.119676814544,13758.812221616834
1743960,Illinois,Yorkville CUSD 115,6255,97928000,12343000,1196000,1553000,2749000,48934000,3216000,1056,11688.44696969697,1132.5757575757575,1470.6439393939395,2603.219696969697,9085.227272727272,0.09689702665478409,0.12582030300575223,0.7772826703394637,47738000,1663000,85585000,0.557784658526611,0.01943097505403984,0.4227843664193492,TRUE,fy20,1.1650487890214984,114090897.8112973,14380197.202892356,1393398.3516697122,1809320.7693503872,3202719.121020099,57010497.44197801,3746796.905493139,13617.610987587457,1319.5060148387427,1713.371940672715,3032.8779555114575,10584.733032076
1743962,Illinois,Midwest Central CUSD 191,928,12900000,1292000,122000,203000,325000,8688000,1090000,155,8335.483870967742,787.0967741935484,1309.6774193548388,2096.7741935483873,6238.709677419355,0.09442724458204334,0.15712074303405574,0.7484520123839009,8566000,887000,11608000,0.7379393521709167,0.07641281874569263,0.18564782908339073,TRUE,fy20,1.1650487890214984,15029129.37837733,1505243.035415776,142135.9522606228,236504.90417136418,378640.856431987,10121943.879018778,1269903.1800334333,9711.2453897792,917.0061436169213,1525.838091428156,2442.8442350450778,7268.401154734122
1900006,Iowa,North Fayette Valley Comm School District,1119,14753000,2323000,0,51000,51000,8198000,764000,210,11061.90476190476,0,242.8571428571429,242.8571428571429,10819.047619047618,0,0.02195436934997847,0.9780456306500216,8198000,713000,12430000,0.6595333869670152,0.05736122284794851,0.2831053901850362,TRUE,fy20,1.1650487890214984,17187964.784434166,2706408.336896941,0,59417.48824009642,59417.48824009642,9551069.972398244,890097.2748124248,12887.658747128291,0,282.94042019093536,282.94042019093536,12604.718326937356
1900009,Iowa,Colfax-Mingo Comm School District,751,8215000,1294000,0,42000,42000,5437000,557000,112,11553.57142857143,0,375,375,11178.57142857143,0,0.03245749613601236,0.9675425038639875,5437000,515000,6921000,0.7855801184799884,0.07441121225256465,0.14000866926744693,TRUE,fy20,1.1650487890214984,9570875.80181161,1507573.132993819,0,48932.049138902934,48932.049138902934,6334370.265909887,648932.1754849746,13460.474401730526,0,436.8932958830619,436.8932958830619,13023.581105847465
1900015,Iowa,Sibley-Ocheyedan Comm School District,769,8682000,820000,5000,35000,40000,4696000,531000,93,8817.20430107527,53.763440860215056,376.3440860215054,430.1075268817205,8387.09677419355,0.00609756097560975,0.04268292682926829,0.951219512195122,4691000,496000,7862000,0.5966675146273213,0.06308827270414653,0.3402442126685322,TRUE,fy20,1.1650487890214984,10114953.586284649,955340.0069976287,5825.243945107492,40776.70761575244,46601.95156085994,5471069.113244956,618640.9069704157,10272.47319352289,62.6370316678225,438.45922167475743,501.09625334258,9771.376940180311
1900021,Iowa,Okoboji Comm School District,1177,12100000,2045000,0,44000,44000,1019000,522000,125,16360,0,352,352,16008,0,0.02151589242053789,0.978484107579462,1019000,478000,10055000,0.10134261561412232,0.04753853804077573,0.8511188463451018,TRUE,fy20,1.1650487890214984,14097090.34716013,2382524.7735489644,0,51262.14671694593,51262.14671694593,1187184.716012907,608155.4678692222,19060.198188391714,0,410.0971737355674,410.0971737355674,18650.101014656146
1900022,Iowa,Union Comm School District,1071,12481000,1818000,13000,47000,60000,6903000,643000,185,9827.027027027028,70.27027027027027,254.0540540540541,324.3243243243243,9502.702702702702,0.00715071507150715,0.02585258525852585,0.966996699669967,6890000,596000,10663000,0.6461596173684704,0.05589421363593735,0.29794616899559223,TRUE,fy20,1.1650487890214984,14540973.935777321,2118058.698441084,15145.63425727948,54757.293084010424,69902.9273412899,8042331.790615404,749126.3713408235,11448.965937519373,81.86829328259178,295.98536802167797,377.85366130426974,11071.112276215103
1900023,Iowa,Sioux Central Comm School District,682,7219000,1121000,14000,21000,35000,2825000,348000,70,16014.285714285714,200,300,500,15514.285714285714,0.01248884924174843,0.01873327386262266,0.9687778768956288,2811000,327000,6098000,0.4609708101016727,0.05362413906198753,0.4854050508363397,TRUE,fy20,1.1650487890214984,8410487.207946198,1306019.6924930997,16310.683046300977,24466.024569451467,40776.70761575244,3291262.828985733,405436.9785794815,18657.424178472855,233.00975780429968,349.51463670644955,582.5243945107492,18074.899783962104
1900024,Iowa,South Central Calhoun Comm School District,937,10342000,1125000,0,44000,44000,5648000,837000,142,7922.535211267605,0,309.85915492957747,309.85915492957747,7612.6760563380285,0,0.03911111111111111,0.9608888888888888,5648000,793000,9217000,0.612780731257459,0.08603667136812412,0.3011825973744169,TRUE,fy20,1.1650487890214984,12048934.576060336,1310679.8876491857,0,51262.14671694593,51262.14671694593,6580195.560393423,975145.8364109942,9230.140053867504,0,361.0010332179291,361.0010332179291,8869.139020649574
1900025,Iowa,Panorama Comm School District,730,8211000,1094000,0,32000,32000,3817000,421000,114,9596.491228070176,0,280.70175438596493,280.70175438596493,9315.78947368421,0,0.02925045703839122,0.9707495429616088,3817000,389000,7117000,0.5363214837712519,0.05465786145847969,0.4090206547702685,TRUE,fy20,1.1650487890214984,9566215.606655523,1274563.3751895193,0,37281.56124868795,37281.56124868795,4446991.22769506,490485.54017805087,11180.38048411859,0,327.0312390235785,327.0312390235785,10853.349245095013
1900026,Iowa,South O'Brien Comm School District,609,7330000,1141000,5000,30000,35000,2926000,362000,116,9836.206896551725,43.10344827586207,258.62068965517244,301.7241379310345,9534.48275862069,0.00438212094653812,0.02629272567922874,0.9693251533742332,2921000,332000,6189000,0.4719663919857812,0.05364356115689125,0.47439004685732744,TRUE,fy20,1.1650487890214984,8539807.623527583,1329320.6682735297,5825.243945107492,34951.46367064495,40776.70761575244,3408932.7566769044,421747.66162578244,11459.660933392497,50.2176202164439,301.3057212986634,351.5233415151073,11108.13759187739
1900027,Iowa,Riverside Comm School District,641,7855000,1024000,0,46000,46000,4058000,560000,113,9061.946902654869,0,407.07964601769913,407.07964601769913,8654.867256637168,0,0.044921875,0.955078125,4058000,514000,6831000,0.5940565070999854,0.07524520567998828,0.33069828722002637,TRUE,fy20,1.1650487890214984,9151458.23776387,1193009.9599580143,0,53592.24429498893,53592.24429498893,4727767.985849241,652427.3218520391,10557.61026511517,0,474.2676486282206,474.2676486282206,10083.34261648695
1900028,Iowa,Prairie Valley Comm School District,551,6953000,615000,0,25000,25000,2887000,385000,71,8661.971830985916,0,352.11267605633805,352.11267605633805,8309.859154929578,0,0.04065040650406504,0.959349593495935,2887000,360000,6338000,0.4555064689176396,0.05680025244556642,0.487693278636794,TRUE,fy20,1.1650487890214984,8100584.230066478,716505.0052482216,0,29126.21972553746,29126.21972553746,3363495.853905066,448543.7837732769,10091.619792228474,0,410.2284468385558,410.2284468385558,9681.391345389919
1900031,Iowa,Albert City-Truesdale Comm School District,114,1655000,184000,0,9000,9000,1133000,162000,35,5257.142857142857,0,257.14285714285717,257.14285714285717,5000,0,0.04891304347826087,0.9510869565217392,1133000,153000,1471000,0.770224337185588,0.10401087695445276,0.1257647858599592,TRUE,fy20,1.1650487890214984,1928155.74583058,214368.97717995572,0,10485.439101193486,10485.439101193486,1320000.2779613577,188737.90382148276,6124.827919427306,0,299.5839743198139,299.5839743198139,5825.243945107492
1900032,Iowa,Alden Comm School District,173,2445000,257000,0,12000,12000,1700000,125000,35,7342.857142857143,0,342.85714285714283,342.85714285714283,7000,0,0.04669260700389105,0.9533073929961088,1700000,113000,2188000,0.7769652650822669,0.0516453382084095,0.17138939670932357,TRUE,fy20,1.1650487890214984,2848544.289157564,299417.5387785251,0,13980.585468257981,13980.585468257981,1980582.9413365473,145631.09862768732,8554.786822243574,0,399.44529909308517,399.44529909308517,8155.341523150489
