state,district,dist_id,sped_enroll_fy20,sped_enroll_fy21,sped_enroll_fy22,sped_enroll_fy23
MASSACHUSETTS,Mount Greylock,2508160,172,152,-8,179
MASSACHUSETTS,Nahant,2508220,34,-8,23,-8
MASSACHUSETTS,Nantucket,2508250,272,256,276,296
MASSACHUSETTS,Narragansett,2508280,246,232,254,268
MASSACHUSETTS,Nashoba,2508310,570,531,523,511
MASSACHUSETTS,Nashoba Valley Regional Vocational Technical,2508320,234,244,238,244
MASSACHUSETTS,Natick,2508340,873,764,861,891
MASSACHUSETTS,Needham,2508370,1031,960,989,989
MASSACHUSETTS,New Bedford,2508430,2754,2696,2724,2680
MASSACHUSETTS,Greater New Bedford Regional Vocational Technical,2508440,224,217,226,237
MASSACHUSETTS,New Salem-Wendell,2508530,23,-8,27,-8
MASSACHUSETTS,Newburyport,2508580,410,400,435,456
MASSACHUSETTS,Newton,2508610,2323,2149,2070,2113
MASSACHUSETTS,Norfolk,2508640,183,161,163,167
MASSACHUSETTS,Norfolk County Agricultural,2508650,111,137,142,139
MASSACHUSETTS,North Adams,2508670,351,302,312,285
MASSACHUSETTS,North Andover,2508700,777,767,830,856
MASSACHUSETTS,North Attleborough,2508730,708,668,702,742
MASSACHUSETTS,North Brookfield,2508760,129,108,102,105
MASSACHUSETTS,North Middlesex,2508790,731,662,686,713
MASSACHUSETTS,North Reading,2508820,449,407,422,438
MASSACHUSETTS,Northampton,2508850,572,541,570,574
MASSACHUSETTS,Northampton-Smith Vocational Agricultural,2508860,202,215,220,226
MASSACHUSETTS,Northborough,2508880,338,305,331,359
MASSACHUSETTS,Northboro-Southboro,2508910,201,208,200,199
MASSACHUSETTS,Northbridge,2508940,340,331,351,350
MASSACHUSETTS,Northern Berkshire Regional Vocational Technical,2508950,89,79,77,80
MASSACHUSETTS,Northeast Metropolitan Regional Vocational Technical,2508960,299,327,327,307
MASSACHUSETTS,Norton,2509000,531,480,501,497
MASSACHUSETTS,Norwell,2509030,368,344,343,330
MASSACHUSETTS,Norwood,2509060,755,713,742,848
MASSACHUSETTS,Edgartown,2509090,95,80,85,92
MASSACHUSETTS,Old Colony Regional Vocational Technical,2509140,131,131,122,118
MASSACHUSETTS,Old Rochester,2509150,151,141,160,161
MASSACHUSETTS,Orange,2509180,147,127,132,143
MASSACHUSETTS,Orleans,2509210,34,34,-8,27
MASSACHUSETTS,Oxford,2509270,268,247,280,283
MASSACHUSETTS,Palmer,2509300,264,210,230,241
MASSACHUSETTS,Pathfinder Regional Vocational Technical,2509310,172,164,173,154
MASSACHUSETTS,Peabody,2509360,1239,1141,1200,1230
MASSACHUSETTS,Pelham,2509390,25,-8,20,24
MASSACHUSETTS,Pembroke,2509420,413,379,416,426
MASSACHUSETTS,Pentucket,2509450,538,457,479,506
MASSACHUSETTS,Petersham,2509540,23,-8,-8,-8
MASSACHUSETTS,Pioneer Valley,2509600,151,135,118,114
MASSACHUSETTS,Pittsfield,2509630,1174,1101,1043,1038
MASSACHUSETTS,Plainville,2509690,139,100,114,125
MASSACHUSETTS,Plymouth,2509720,1546,1396,1470,1488
MASSACHUSETTS,Plympton,2509780,34,37,38,-8
MASSACHUSETTS,Provincetown,2509840,25,-8,-8,-8
MASSACHUSETTS,Quincy,2509870,1847,1741,1736,1824
MASSACHUSETTS,Ralph C Mahar,2509900,148,163,152,152
MASSACHUSETTS,Randolph,2509930,687,575,539,530
MASSACHUSETTS,Reading,2509990,727,671,692,664
MASSACHUSETTS,Revere,2510050,1279,1177,1174,1186
MASSACHUSETTS,Richmond,2510080,3,21,24,-8
MASSACHUSETTS,Rochester,2510140,93,87,87,90
MASSACHUSETTS,Rockland,2510170,402,392,369,359
MASSACHUSETTS,Rockport,2510200,178,166,160,171
MASSACHUSETTS,Rowe,2510230,22,21,-8,21
MASSACHUSETTS,Salem,2510380,876,828,709,909
MASSACHUSETTS,Sandwich,2510470,478,439,437,418
MASSACHUSETTS,Saugus,2510500,501,429,397,383
MASSACHUSETTS,Savoy,2510530,12,9,9,-8
MASSACHUSETTS,Scituate,2510560,434,403,445,450
MASSACHUSETTS,Seekonk,2510590,382,332,367,381
MASSACHUSETTS,Shawsheen Valley Regional Vocational Technical,2510615,341,389,363,330
MASSACHUSETTS,Sharon,2510620,580,532,567,583
MASSACHUSETTS,Sherborn,2510710,67,51,-8,63
MASSACHUSETTS,Shrewsbury,2510770,956,832,826,817
MASSACHUSETTS,Shutesbury,2510800,19,12,22,-8
MASSACHUSETTS,Silver Lake,2510830,291,241,244,261
MASSACHUSETTS,Somerset,2510860,341,292,292,294
MASSACHUSETTS,Somerville,2510890,1047,904,921,928
MASSACHUSETTS,South Hadley,2510920,338,337,293,376
MASSACHUSETTS,South Shore Regional Vocational Technical,2510930,185,175,181,178
MASSACHUSETTS,Southampton,2510950,93,83,110,104
MASSACHUSETTS,Southborough,2510980,204,154,158,171
MASSACHUSETTS,Southbridge,2511010,404,383,412,452
MASSACHUSETTS,Southeastern Regional Vocational Technical,2511020,203,211,221,212
MASSACHUSETTS,Southern Berkshire,2511040,120,-8,86,-8
MASSACHUSETTS,Southern Worcester County Regional Vocational Technical,2511050,166,161,171,165
MASSACHUSETTS,South Middlesex Regional Vocational Technical,2511060,340,324,321,277
MASSACHUSETTS,Springfield,2511130,6176,5535,5554,5463
MASSACHUSETTS,Institutional Schools,2511150,NA,NA,NA,NA
MASSACHUSETTS,Stoneham,2511220,498,436,432,451
MASSACHUSETTS,Stoughton,2511250,614,542,543,634
MASSACHUSETTS,Sturbridge,2511310,121,98,115,125
MASSACHUSETTS,Sudbury,2511340,499,431,454,516
MASSACHUSETTS,Sunderland,2511370,45,34,36,33
MASSACHUSETTS,Sutton,2511400,249,212,208,228
MASSACHUSETTS,Swampscott,2511430,408,353,391,414
MASSACHUSETTS,Swansea,2511460,278,252,262,276
MASSACHUSETTS,Tantasqua,2511490,192,221,236,238
MASSACHUSETTS,Taunton,2511520,1613,1474,1428,1571
MASSACHUSETTS,Tewksbury,2511580,646,556,584,594
MASSACHUSETTS,Topsfield,2511670,114,92,112,124
MASSACHUSETTS,Truro,2511730,21,20,20,-8
MASSACHUSETTS,Tri-County Regional Vocational Technical,2511735,301,301,307,305
MASSACHUSETTS,Triton,2511740,431,365,385,423
MASSACHUSETTS,Tyngsborough,2511760,284,262,294,318
MASSACHUSETTS,Upper Cape Cod Regional Vocational Technical,2511800,164,182,202,193
MASSACHUSETTS,Uxbridge,2511850,306,274,280,298
MASSACHUSETTS,Wachusett,2511880,1100,973,905,918
MASSACHUSETTS,Wakefield,2511910,578,533,566,561
MASSACHUSETTS,Wales,2511940,33,20,18,22
MASSACHUSETTS,Walpole,2511970,557,495,527,554
MASSACHUSETTS,Waltham,2512000,886,857,855,937
MASSACHUSETTS,Ware,2512030,250,239,227,211
MASSACHUSETTS,Wareham,2512060,581,474,504,523
MASSACHUSETTS,Quaboag Regional,2512100,233,209,215,234
MASSACHUSETTS,Watertown,2512180,523,465,459,473
MASSACHUSETTS,Wayland,2512210,522,471,496,488
MASSACHUSETTS,Webster,2512240,436,384,398,414
MASSACHUSETTS,Wellesley,2512270,838,746,708,697
MASSACHUSETTS,Wellfleet,2512300,21,17,18,11
MASSACHUSETTS,West Boylston,2512390,172,151,160,168
MASSACHUSETTS,West Bridgewater,2512420,149,136,147,170
MASSACHUSETTS,West Springfield,2512510,790,674,680,674
MASSACHUSETTS,Tisbury,2512570,49,42,46,50
MASSACHUSETTS,Westborough,2512600,645,586,573,571
MASSACHUSETTS,Westfield,2512630,1073,955,1011,1016
MASSACHUSETTS,Westford,2512660,759,709,714,697
MASSACHUSETTS,Westhampton,2512690,27,25,-8,-8
MASSACHUSETTS,Weston,2512750,369,320,327,341
MASSACHUSETTS,Westport,2512780,272,236,264,292
MASSACHUSETTS,Westwood,2512810,561,533,566,610
MASSACHUSETTS,Weymouth,2512840,1265,1169,1173,1225
MASSACHUSETTS,Whately,2512870,15,-8,-8,14
MASSACHUSETTS,Whitman-Hanson,2512930,600,538,566,594
MASSACHUSETTS,Whittier Regional Vocational Technical,2512950,270,238,247,221
MASSACHUSETTS,Williamsburg,2512990,25,-8,18,13
MASSACHUSETTS,Wilmington,2513050,612,491,469,479
MASSACHUSETTS,Winchendon,2513080,276,252,270,217
MASSACHUSETTS,Winchester,2513110,798,723,699,671
MASSACHUSETTS,Winthrop,2513170,297,276,270,280
MASSACHUSETTS,Woburn,2513200,804,718,740,829
MASSACHUSETTS,Worcester,2513230,5462,4790,4884,4911
MASSACHUSETTS,Worthington,2513260,17,13,-8,14
MASSACHUSETTS,Wrentham,2513290,175,153,161,156
MASSACHUSETTS,Farmington River Reg,2513321,24,22,26,26
MICHIGAN,Michigan Department of Corrections,2600001,118,91,61,43
MICHIGAN,Michigan Department of Human Services,2600004,13,34,23,25
MICHIGAN,Battle Creek Public Schools,2600005,676,618,641,569
MICHIGAN,Bessemer Area School District,2600006,70,68,71,70
MICHIGAN,Harbor Beach Community Schools,2600007,65,70,82,94
MICHIGAN,Sigel Township S/D #3F,2600010,3,4,-8,4
MICHIGAN,Sigel Township S/D #4F,2600011,3,-8,-8,-8
MICHIGAN,St. Ignace Area Schools,2600012,80,-8,71,64
MICHIGAN,Marquette Area Public Schools,2600013,516,460,486,529
MICHIGAN,Ewen-Trout Creek Consolidated School District,2600014,35,29,24,21
MICHIGAN,Wayne-Westland Community School District,2600015,1757,1581,1558,1630
MICHIGAN,Crestwood School District,2600016,363,323,282,262
MICHIGAN,Bad Axe Public Schools,2600017,166,174,177,176
MICHIGAN,L'Anse Area Schools,2600018,85,88,93,74
MICHIGAN,Superior Central School District,2600019,38,48,54,69
MICHIGAN,Windover High School,2600020,40,38,33,21
MICHIGAN,Bay-Arenac Community High School,2600067,30,30,43,37
MICHIGAN,Pansophia Academy,2600068,35,47,63,58
MICHIGAN,Concord Academy - Boyne,2600069,21,17,17,19
MICHIGAN,Charlevoix Montessori Academy for the Arts,2600070,15,18,13,12
MICHIGAN,Joseph K. Lumsden Bahweting Anishnabe Academy,2600071,79,82,83,89
MICHIGAN,Island City Academy,2600073,7,-8,14,10
MICHIGAN,Concord Academy - Petoskey,2600074,28,25,22,25
MICHIGAN,Woodland Park Academy,2600076,53,51,41,46
MICHIGAN,Woodland School,2600078,25,18,18,19
MICHIGAN,Cole Academy,2600079,25,32,45,43
MICHIGAN,Mid-Michigan Leadership Academy,2600082,42,51,54,42
MICHIGAN,Renaissance Public School Academy,2600087,53,50,48,56
MICHIGAN,Da Vinci Institute,2600088,100,73,74,83
MICHIGAN,New Branches Charter Academy,2600090,31,42,44,42
MICHIGAN,West MI Academy of Environmental Science,2600092,94,-8,114,108
MICHIGAN,Excel Charter Academy,2600093,78,-8,96,73
MICHIGAN,Byron Center Charter School,2600096,28,25,27,25
MICHIGAN,Vista Charter Academy,2600097,75,65,69,58
MICHIGAN,Vanguard Charter Academy,2600098,69,-8,54,53
MICHIGAN,Kensington Woods Schools,2600099,22,20,24,23
MICHIGAN,Charyl Stockwell Academy,2600100,97,97,108,97
MICHIGAN,Macomb Academy,2600101,37,40,36,44
MICHIGAN,Nah Tah Wahsh Public School Academy,2600103,28,35,28,36
MICHIGAN,Big Jackson School District,2600105,3,-8,0,-8
MICHIGAN,AGBU Alex-Marie Manoogian School,2600106,13,11,7,12
MICHIGAN,Walden Green Montessori,2600112,29,21,27,26
MICHIGAN,West MI Academy of Arts and Academics,2600113,50,48,49,67
MICHIGAN,Black River Public School,2600114,117,104,117,127
MICHIGAN,Vanderbilt Charter Academy,2600115,44,54,61,68
MICHIGAN,Honey Creek Community School,2600121,28,27,38,33
MICHIGAN,Plymouth Educational Center Charter School,2600125,40,39,31,29
MICHIGAN,Martin Luther King Jr. Education Center Academy,2600131,14,11,18,15
MICHIGAN,Eaton Academy,2600136,38,34,32,37
MICHIGAN,Summit Academy,2600137,50,43,34,27
MICHIGAN,Cesar Chavez Academy,2600139,320,-8,305,320
MICHIGAN,Commonwealth Community Development Academy,2600140,9,14,12,10
MICHIGAN,Countryside Academy,2600142,93,-8,95,106
MICHIGAN,Hillsdale Preparatory School,2600143,12,5,13,24
MICHIGAN,Flat River Academy,2600145,20,26,24,23
MICHIGAN,Knapp Charter Academy,2600148,68,-8,78,72
MICHIGAN,Walker Charter Academy,2600149,83,74,70,72
MICHIGAN,Cross Creek Charter Academy,2600150,81,-8,66,70
MICHIGAN,Chatfield School,2600151,38,39,47,48
MICHIGAN,Casman Alternative Academy,2600152,19,21,18,18
MICHIGAN,North Star Academy,2600153,56,40,47,-8
MICHIGAN,Pontiac Academy for Excellence,2600156,82,67,44,40
MICHIGAN,Great Lakes Academy,2600157,30,20,28,16
MICHIGAN,Eagle Crest Charter Academy,2600159,91,85,87,85
MICHIGAN,Saginaw Preparatory Academy,2600161,36,40,46,59
MICHIGAN,Central Academy,2600163,34,32,40,45
MICHIGAN,Washtenaw Technical Middle College,2600164,24,23,17,21
MICHIGAN,Academy for Business and Technology,2600166,83,83,84,70
MICHIGAN,Chandler Park Academy,2600168,106,100,105,82
MICHIGAN,Marvin L. Winans Academy of Performing Arts,2600169,21,22,16,9
MICHIGAN,Detroit Community Schools,2600170,59,54,40,51
MICHIGAN,Henry Ford Academy,2600171,53,58,60,48
MICHIGAN,The Dearborn Academy,2600173,41,42,40,35
MICHIGAN,Detroit Academy of Arts and Sciences,2600174,67,71,57,69
MICHIGAN,Dove Academy of Detroit,2600175,67,66,64,41
MICHIGAN,Barack Obama Leadership Academy,2600178,31,18,23,20
MICHIGAN,Arbor Academy,2600181,20,19,25,23
MICHIGAN,Will Carleton Charter School Academy,2600182,31,37,36,37
MICHIGAN,Oakland Academy,2600184,8,10,19,15
MICHIGAN,William C. Abney Academy,2600185,44,38,40,43
MICHIGAN,Crossroads Charter Academy,2600186,81,53,29,32
MICHIGAN,Benton Harbor Charter School Academy,2600191,35,33,31,39
MICHIGAN,Endeavor Charter Academy,2600192,90,95,79,85
MICHIGAN,Grand Blanc Academy,2600193,49,44,48,47
MICHIGAN,Northridge Academy,2600194,28,25,18,20
MICHIGAN,International Academy of Flint,2600195,103,-8,114,112
MICHIGAN,Linden Charter Academy,2600197,76,76,71,79
MICHIGAN,White Pine Academy,2600200,8,11,6,9
MICHIGAN,Windemere Park Charter Academy,2600203,57,67,69,84
MICHIGAN,Paragon Charter Academy,2600204,37,39,38,43
MICHIGAN,Paramount Charter Academy,2600206,80,80,82,59
MICHIGAN,Creative Technologies Academy,2600207,33,33,47,47
MICHIGAN,Ridge Park Charter Academy,2600208,55,-8,43,59
MICHIGAN,Chandler Woods Charter Academy,2600209,70,73,69,68
MICHIGAN,Conner Creek Academy East,2600210,126,-8,135,118
MICHIGAN,Huron Academy,2600211,54,-8,49,38
MICHIGAN,Global Preparatory Academy,2600212,12,NA,NA,NA
MICHIGAN,New Bedford Academy,2600213,16,12,17,15
MICHIGAN,Timberland Academy,2600214,89,97,76,78
MICHIGAN,Dr. Joseph F. Pollack Academic Center of Excellence,2600215,40,47,65,57
MICHIGAN,Holly Academy,2600216,61,47,45,41
MICHIGAN,Oakland International Academy,2600217,49,43,40,41
MICHIGAN,Francis Reh PSA,2600218,51,57,72,70
MICHIGAN,North Saginaw Charter Academy,2600219,75,85,74,79
MICHIGAN,Landmark Academy,2600220,118,124,136,123
MICHIGAN,Ann Arbor Learning Community,2600222,7,16,-8,NA
MICHIGAN,South Arbor Charter Academy,2600223,70,68,59,55
MICHIGAN,George Crockett Academy,2600224,61,59,37,29
MICHIGAN,Summit Academy North,2600225,244,246,234,233
MICHIGAN,Voyageur Academy,2600227,90,83,80,79
MICHIGAN,Star International Academy,2600228,97,107,98,106
MICHIGAN,Hope Academy,2600229,43,-8,32,36
MICHIGAN,Weston Preparatory Academy,2600230,36,31,36,37
MICHIGAN,Detroit Edison Public School Academy,2600232,52,51,46,59
MICHIGAN,David Ellis Academy,2600234,22,17,12,9
MICHIGAN,Universal Academy,2600237,37,43,41,42
MICHIGAN,Detroit Service Learning Academy,2600239,132,116,-8,92
MICHIGAN,Old Redford Academy,2600242,148,120,109,91
MICHIGAN,Hope of Detroit Academy,2600243,142,147,138,124
MICHIGAN,Joy Preparatory Academy,2600244,28,-8,20,14
MICHIGAN,West Village Academy,2600245,45,43,35,36
MICHIGAN,George Washington Carver Academy,2600249,43,44,30,25
MICHIGAN,Marshall Academy,2600250,42,47,59,58
MICHIGAN,Burton Glen Charter Academy,2600251,101,77,67,73
MICHIGAN,Grand Rapids Child Discovery Center,2600252,20,25,26,23
MICHIGAN,Walton Charter Academy,2600254,63,-8,63,69
MICHIGAN,Advanced Technology Academy,2600255,95,-8,94,83
MICHIGAN,Metro Charter Academy,2600262,50,56,48,58
MICHIGAN,Canton Charter Academy,2600263,50,52,54,58
MICHIGAN,State Street Academy,2600264,17,27,25,32
MICHIGAN,Grand Traverse Academy,2600265,105,83,77,82
MICHIGAN,Arts and Technology Academy of Pontiac,2600267,92,81,-8,76
MICHIGAN,Presque Isle Academy,2600269,3,0,0,0
MICHIGAN,Creative Montessori Academy,2600270,103,104,119,150
MICHIGAN,Warrendale Charter Academy,2600271,60,-8,54,62
MICHIGAN,Arts Academy in the Woods,2600273,71,64,64,70
MICHIGAN,Outlook Academy,2600274,15,22,18,20
MICHIGAN,Battle Creek Area Learning Center,2600275,37,29,34,47
MICHIGAN,Trillium Academy,2600277,78,82,87,102
MICHIGAN,Detroit Merit Charter Academy,2600278,73,59,49,48
MICHIGAN,Michigan School for the Deaf,2600280,3,0,0,0
MICHIGAN,Merritt Academy,2600281,62,64,77,73
MICHIGAN,Mt. Clemens Montessori Academy,2600283,17,18,20,20
MICHIGAN,Bradford Academy,2600284,208,-8,141,126
MICHIGAN,Ojibwe Charter School,2600285,26,29,31,42
MICHIGAN,Richfield Public School Academy,2600286,127,106,85,89
MICHIGAN,Hamtramck Academy,2600287,29,27,21,22
MICHIGAN,Three Oaks Public School Academy,2600288,65,69,-8,74
MICHIGAN,Keystone Academy,2600289,53,72,62,56
MICHIGAN,Riverside Academy,2600291,64,48,43,37
MICHIGAN,Life Skills Center of Pontiac,2600292,23,15,9,7
MICHIGAN,Great Oaks Academy,2600294,69,64,57,62
MICHIGAN,Crescent Academy,2600295,45,38,42,41
MICHIGAN,Laurus Academy,2600296,70,79,82,80
MICHIGAN,Mildred C. Wells Preparatory Academy,2600297,27,24,21,21
MICHIGAN,Universal Learning Academy,2600300,53,53,49,56
MICHIGAN,Frontier International Academy,2600301,37,43,39,20
MICHIGAN,Detroit Enterprise Academy,2600302,87,75,64,72
MICHIGAN,Hanley International Academy,2600305,58,63,57,60
MICHIGAN,Bridge Academy,2600306,33,37,38,42
MICHIGAN,Detroit Premier Academy,2600307,58,55,49,40
MICHIGAN,Academy of Warren,2600308,69,66,60,68
MICHIGAN,Prevail Academy,2600310,82,85,89,81
MICHIGAN,Triumph Academy,2600311,80,96,93,92
MICHIGAN,American Montessori Academy,2600312,44,39,39,50
MICHIGAN,Fortis Academy,2600314,73,-8,64,62
MICHIGAN,Multicultural Academy,2600315,14,12,8,9
MICHIGAN,St. Clair County Intervention Academy,2600316,17,9,9,5
MICHIGAN,Madison Academy,2600317,63,64,59,51
MICHIGAN,Saginaw Learn to Earn Academy,2600318,24,0,NA,NA
MICHIGAN,Covenant House Academy Detroit,2600322,76,79,92,98
MICHIGAN,Academic and Career Education Academy,2600330,27,19,24,20
MICHIGAN,Taylor Exemplar Academy,2600331,94,82,62,62
MICHIGAN,David Ellis Academy West,2600333,52,50,52,46
MICHIGAN,ACE Academy (SDA),2600943,34,33,NA,NA
MICHIGAN,Flagship Charter Academy,2600945,55,58,52,35
MICHIGAN,International Academy of Saginaw,2600946,25,16,9,6
MICHIGAN,Clara B. Ford Academy (SDA),2600947,47,37,29,21
MICHIGAN,Lighthouse Academy,2600949,124,108,97,112
MICHIGAN,Reach Charter Academy,2600950,56,58,61,62
MICHIGAN,Vista Meadows Academy,2600951,34,26,23,20
MICHIGAN,University Preparatory Science and Math (PSAD),2600952,134,109,79,98
MICHIGAN,Youth Advancement Academy,2600955,4,6,10,6
MICHIGAN,University Preparatory Academy (PSAD),2600956,236,225,227,196
MICHIGAN,Washington-Parks Academy,2600958,123,130,38,36
MICHIGAN,Lansing Charter Academy,2600959,74,73,51,61
MICHIGAN,Michigan Department of Community Health,2600960,3,0,0,0
MICHIGAN,University Prepararatory Art & Design,2600961,139,131,143,142
MICHIGAN,Achieve Charter Academy,2600963,46,52,39,45
MICHIGAN,Four Corners Montessori Academy,2600964,41,33,38,28
MICHIGAN,Quest Charter Academy,2600965,89,85,87,77
MICHIGAN,Three Lakes Academy,2600966,20,19,15,15
MICHIGAN,Michigan Mathematics and Science Academy,2600967,67,48,39,68
MICHIGAN,Virtual Learning Academy of St. Clair County,2600968,19,21,13,18
MICHIGAN,Michigan Connections Academy,2600969,245,255,248,230
MICHIGAN,Leelanau Montessori Public School Academy,2600970,7,9,10,-8
MICHIGAN,University Yes Academy,2600971,39,35,31,25
MICHIGAN,Michigan Virtual Charter Academy,2600972,463,538,501,520
MICHIGAN,Global Heights Academy,2600973,31,28,21,21
MICHIGAN,Detroit Leadership Academy,2600974,84,92,75,95
MICHIGAN,West Michigan Aviation Academy,2600977,26,25,24,14
MICHIGAN,Legacy Charter Academy,2600979,62,54,44,50
MICHIGAN,DeTour Arts and Technology Academy,2600980,7,13,10,5
MICHIGAN,Wellspring Preparatory High School,2600981,27,22,30,30
MICHIGAN,Relevant Academy of Eaton County,2600982,17,19,23,17
MICHIGAN,The Greenspire School,2600983,16,27,41,61
MICHIGAN,FlexTech High School,2600984,21,23,21,24
MICHIGAN,Regent Park Scholars Charter Academy,2600985,71,65,49,65
MICHIGAN,American International Academy,2600986,80,75,65,82
MICHIGAN,Hope Academy of West Michigan,2600988,34,31,30,28
MICHIGAN,Arbor Preparatory High School,2600989,37,48,48,37
MICHIGAN,Forest Academy,2600990,19,16,8,7
MICHIGAN,Blue Water Middle College,2600992,3,3,-8,3
MICHIGAN,Jalen Rose Leadership Academy,2600993,59,60,53,44
MICHIGAN,Noor International Academy,2600995,15,16,13,9
MICHIGAN,East Arbor Charter Academy,2600996,63,-8,52,44
MICHIGAN,South Canton Scholars Charter Academy,2600997,55,55,48,62
MICHIGAN,New Paradigm Glazer-Loving Academy,2600998,26,30,26,25
MICHIGAN,Bay City Academy,2601000,68,77,84,83
MICHIGAN,Detroit Innovation Academy,2601003,27,37,32,30
MICHIGAN,WSC Academy,2601006,24,16,10,9
MICHIGAN,Madison-Carver Academy,2601008,54,53,56,38
MICHIGAN,Michigan Educational Choice Center,2601010,32,22,14,17
MICHIGAN,Innocademy,2601011,36,29,32,39
MICHIGAN,Rutherford Winans Academy,2601012,6,15,19,10
MICHIGAN,Capstone Academy Charter School (SDA),2601013,24,8,21,14
MICHIGAN,Highland Park Public School Academy System,2601014,24,22,22,25
MICHIGAN,Evergreen Academy,2601015,3,NA,NA,NA
MICHIGAN,Caniff Liberty Academy,2601016,29,26,21,16
MICHIGAN,NexTech High School,2601017,9,7,5,10
MICHIGAN,The New Standard Academy,2601018,53,56,55,54
MICHIGAN,NexTech High School of Lansing,2601019,20,17,-8,NA
MICHIGAN,Plymouth Scholars Charter Academy,2601020,66,-8,59,74
MICHIGAN,South Pointe Scholars Charter Academy,2601021,83,81,75,81
MICHIGAN,W-A-Y Academy,2601023,40,24,16,18
MICHIGAN,Faxon Academy,2601027,4,6,6,7
MICHIGAN,Charlton Heston Academy,2601028,91,-8,-8,98
MICHIGAN,Muskegon Heights Public School Academy System,2601029,132,120,119,97
